,auc,sigma,gamma,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0,0.9998385431812429,0.01,0.5,5.6397718778450424e-05,0.0009304976350495215,0.00015263215839009635,0.00012938788680569194,0.0001141593699394883,0.0001089161661755649,9.6917952186221e-05,9.029822665626169e-05,8.56050836857158e-05,8.370541222598186e-05,8.664318916971386e-05,0.0002961176387930618
1,0.9868516803331713,0.1,0.5,0.00018644800384446294,0.0009305654996766638,0.0004623339714811807,0.000396260557623906,0.0003508930586257043,0.0003108738376271155,0.0002785214659248034,0.0002560448749547275,0.00024266935932763583,0.0002408151873056047,0.00025468684943827,0.0004996365352136211
2,0.9569559557790763,0.2,0.5,0.00024450729493506973,0.0009305654996766638,0.000616605033326148,0.0005318305717901134,0.0004640510718592626,0.00041275648344148695,0.00037420620672242496,0.00034896756263523164,0.0003361177540994255,0.00033274694616147434,0.000353335191747458,0.0005055986566661601
3,0.9189362512982935,0.3,0.5,0.0002830821691396517,0.0009305654996766638,0.0007145235985881296,0.0006312979105282407,0.0005639216570125313,0.0005058350546315656,0.0004569883498718368,0.00041834544066973446,0.00039722323024912065,0.00039126253576191494,0.0004062058068816544,0.0005061249998751991
4,0.8770990557317708,0.4,0.5,0.0003065431325489174,0.0009305654996766638,0.0007937820881862072,0.0007074092474301751,0.0006268425278931161,0.0005607916483126558,0.0005113104410615159,0.0004635296255676072,0.0004330420266655247,0.0004248997534581818,0.0004411367367489132,0.0005083171931229839
5,0.8333363423936785,0.5,0.5,0.00032584519837521893,0.0009305654996766638,0.0008529278611901745,0.0007721662003971291,0.0006919295615483519,0.0006141331114363961,0.0005524722233401133,0.000503366441899455,0.00047717596605340344,0.0004680482708340235,0.00047608303548263357,0.000510603073979728
6,0.788207003453236,0.6,0.5,0.0003448370406592342,0.0009305654996766638,0.0008914447309216491,0.0008228993451171086,0.0007456563938821482,0.0006602017335054645,0.0005882867917115217,0.0005336705362625506,0.000496267662138702,0.00048453420758277736,0.0004981529047222975,0.0005136578365946353
7,0.7411829085658302,0.7,0.5,0.0003545002604446057,0.0009305654996766638,0.0009146159714330305,0.0008674775368765539,0.0007947471146044926,0.0007061334137483196,0.0006152331259046002,0.0005497690805518562,0.0005143935065795616,0.0004995575332304574,0.0005048516394156006,0.0005107750866019242
8,0.6903745840901906,0.8,0.5,0.0003671941039943473,0.0009305654996766638,0.000928370040253819,0.0009114924481246183,0.000854777303392453,0.0007694083163498637,0.000667674349093535,0.0005728871923712857,0.0005263952099236883,0.0005202782799631762,0.000522212105433396,0.0005220398313029817
9,0.6302339395753846,0.9,0.5,0.0003696418627492845,0.0009305654996766638,0.0009305654996766638,0.0009290056319471866,0.0009072305234010496,0.000831831817953063,0.000694703740788233,0.0005787907097961313,0.000529459054386426,0.0005241722192474935,0.0005245364723619711,0.0005245364723619711
10,0.5400203075835843,0.99,0.5,0.0003730724262678839,0.0009305654996766638,0.0009305654996766638,0.0009305654996766638,0.0009305654996766638,0.0009302867620786801,0.0007474301730127782,0.0005313234952653387,0.0005302328462206738,0.0005302328462206738,0.0005302328462206738,0.0005302328462206738
