,auc,sigma,gamma,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0,0.9998385431812429,0.01,0.5,1.0003450374956384,1.0635281145170281,1.001907179475836,1.0013679468159264,1.0010508397536757,1.0008977948236544,1.0007633448980116,1.0007267950302916,1.0006906278424539,1.0007479809775188,1.0008693818900094,1.0085814911734936
1,0.9868516803331713,0.1,0.5,1.00744690894302,1.0635607679640702,1.0175738522574294,1.013916638841133,1.0117099934977947,1.010450790073922,1.0097742518790715,1.0094327487051105,1.0093715710231252,1.009577669509112,1.010518229126237,1.0186072362821779
2,0.9569559557790763,0.2,0.5,1.0187202040270469,1.0635607679640702,1.0324641342563619,1.0269379710930233,1.024157648562805,1.0222461329748318,1.0210934975346795,1.0206279899732376,1.0208151714792038,1.0215396577824367,1.0231575289231818,1.0276520312394801
3,0.9189362512982935,0.3,0.5,1.0300231035667484,1.0635607679640702,1.0439975379439776,1.0388745846435687,1.03597591700008,1.0344667768484,1.0335344561440425,1.033142477428007,1.0340499449784106,1.0352324030190112,1.0367528268798023,1.0393771754492307
4,0.8770990557317708,0.4,0.5,1.0401068181857815,1.0635607679640702,1.0524060417933292,1.0492314846566857,1.0478357482748408,1.0470511268406855,1.0465239463164449,1.046869523756509,1.047740865128357,1.0484643191016771,1.050091931951531,1.0514525809127584
5,0.8333363423936785,0.5,0.5,1.048978189863134,1.0635607679640702,1.059010208277938,1.05821966491971,1.0591236388169243,1.060022853818112,1.0598899426146515,1.0603755556926828,1.0608868209383007,1.0619389859353052,1.062920371435635,1.063490637686407
6,0.788207003453236,0.6,0.5,1.0551694342588875,1.0635607679640702,1.061817936758604,1.063315447565338,1.0673663813789287,1.0702741956103854,1.0715282362039313,1.071545824960315,1.0719646395627824,1.07224302317798,1.0726717266053698,1.0729056103568693
7,0.7411829085658302,0.7,0.5,1.0603924167022851,1.0635607679640702,1.0633071163067154,1.0663561968488482,1.0747138048466767,1.0826439632547464,1.0858123252966376,1.0854727655056904,1.0834721076497786,1.0827612820960777,1.0825135355898443,1.0825908084691815
8,0.6903745840901906,0.8,0.5,1.0629748158719379,1.0635607679640702,1.0635225785681077,1.065672765388585,1.076775732009229,1.0942858953808359,1.100047282221311,1.0953025719564318,1.0910950787122597,1.0899268709014105,1.0897263135088022,1.0897066954279284
9,0.6302339395753846,0.9,0.5,1.0636219400321405,1.0635607679640702,1.06355997302615,1.0639147787047871,1.0708925969695626,1.0980581519382029,1.1167961622490976,1.1021187654822189,1.096460384729343,1.09610249611144,1.0960812006341352,1.0960812006341352
10,0.5400203075835843,0.99,0.5,1.0635607679640702,1.0635607679640702,1.0635607679640702,1.0635607679640702,1.0635607679640702,1.064313238868634,1.1410041381337794,1.1060952372906214,1.1060952372906214,1.1060952372906214,1.1060952372906214,1.1060952372906214
