,auc,sigma,gamma,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0,0.9998385431812429,0.01,0.5,7.761254540646129e-05,0.0011638539370014565,0.00017838486459590663,0.00015216380400614156,0.00013843797661018933,0.00012915181695357075,0.00011530113159728312,0.00011551067115015915,0.0001069727912335498,0.0001061275036312394,0.00011834096810628971,0.0004044421720691067
1,0.9868516803331713,0.1,0.5,0.00023857120499425256,0.0011643659313366089,0.0005631047683188357,0.0004862925666368811,0.0004321171544900447,0.00039206059129239483,0.0003704400576272032,0.0003513182574415546,0.00034449979004056623,0.0003414973694076828,0.0003619950740545924,0.0007039172412208819
2,0.9569559557790763,0.2,0.5,0.00032943390858531025,0.0011643659313366089,0.0007542045744881529,0.000660544241446374,0.0005938119629297047,0.0005443944001262235,0.000507098165802302,0.0004831480783140292,0.0004619856408092044,0.0004706268345813687,0.0004987611802022377,0.0007199843885830808
3,0.9189362512982935,0.3,0.5,0.0003733837010581454,0.0011643659313366089,0.0008804242312873481,0.0007734218213841973,0.0006944429431410577,0.0006290464167045721,0.0005873099780356925,0.0005562771504920592,0.0005453466589020371,0.0005475370121577253,0.0005896414812817656,0.0007314683060283622
4,0.8770990557317708,0.4,0.5,0.0004305141077032702,0.0011643659313366089,0.0009842082845834964,0.0008798762329140398,0.0007933205269002016,0.0007296600546942622,0.000678757646070616,0.0006455729866613441,0.0006317920873028648,0.0006360020185642074,0.000665080385857421,0.0007512750146840068
5,0.8333363423936785,0.5,0.5,0.0004599328643558031,0.0011643659313366089,0.0010606124430661502,0.000955945865355443,0.0008659161493839095,0.0007930392008616745,0.000736393107553089,0.0006946947369872786,0.0006785465898888937,0.0006869758507328918,0.0007203911797833495,0.0007655059066367261
6,0.788207003453236,0.6,0.5,0.00048343409653675746,0.0011643659313366089,0.0011138830132312654,0.0010442035702748784,0.0009521570033472588,0.0008629813603898147,0.0007915188854409093,0.0007485488222729244,0.000735548855064027,0.0007413875855378529,0.0007646382112625429,0.0007846501258414706
7,0.7411829085658302,0.7,0.5,0.0005115574236368501,0.0011643659313366089,0.001147332588723137,0.0010944346199360695,0.0010141713070569195,0.0009260293735921535,0.0008437982249658856,0.000801285364266428,0.0007785136604404249,0.0007809100200571307,0.0007985819129209235,0.0008078802693479952
8,0.6903745840901906,0.8,0.5,0.0005225224981206857,0.0011643659313366089,0.0011624766049183036,0.0011382985720118863,0.0010688637556006408,0.000978385254112844,0.0008956593247103666,0.0008332184475858577,0.0008060650815285957,0.0008075663212453836,0.0008145715151562159,0.0008161194267612819
9,0.6302339395753846,0.9,0.5,0.0005355634965293974,0.0011643659313366089,0.0011643672265829565,0.0011628548423624871,0.001137743241162851,0.001052381267873015,0.0009491764975045675,0.0008668278923561084,0.0008402042412279903,0.0008412835629877301,0.0008415150653592673,0.0008415150653592673
10,0.5400203075835843,0.99,0.5,0.0005505930056860066,0.0011643659313366089,0.0011643659313366089,0.0011643659313366089,0.0011643659313366089,0.0011636821760846222,0.00102493744166198,0.0008548789871843019,0.0008551148043049138,0.0008551148043049138,0.0008551148043049138,0.0008551148043049138
