,auc,sigma,gamma,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0,0.9998385431812429,0.01,0.5,1.0000000000000002,1.8943028291378257,1.0000000000000004,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0055961746258177,1.3218817016320694
1,0.9868516803331713,0.1,0.5,1.1772273269778057,1.894684415764086,1.4705992116518112,1.3990329244580748,1.346814356597236,1.30440760544408,1.2818137944003898,1.2639235311546833,1.2569614753792573,1.2559742403270184,1.2790746547001401,1.5344222046557725
2,0.9569559557790763,0.2,0.5,1.2598346090883417,1.894684415764086,1.6097556213279456,1.5433954770891916,1.4898965513351343,1.4447510042082503,1.4113707488309062,1.3823068133754273,1.3623775735747212,1.365461795684378,1.388189830307315,1.5437810439833322
3,0.9189362512982935,0.3,0.5,1.3006465693369018,1.894684415764086,1.7036348991828114,1.6312895794907027,1.56809801869824,1.5107110090740696,1.4778378962253083,1.4426200231256843,1.4293482806160804,1.426808834280153,1.455999048638458,1.548616321865409
4,0.8770990557317708,0.4,0.5,1.3275235555981104,1.894684415764086,1.7792062801733897,1.7032279252072877,1.6398959566747415,1.591557879252492,1.5450352033793526,1.5091834860535602,1.4955760392090358,1.4909672551342963,1.5083193148769596,1.5626723327371574
5,0.8333363423936785,0.5,0.5,1.3510610655745392,1.894684415764086,1.8260146450047423,1.7543900808822421,1.6857123567515102,1.635673083377838,1.5911226056822525,1.5512024621024536,1.5342245829832888,1.530860060932004,1.5485685490069383,1.5759774088575405
6,0.788207003453236,0.6,0.5,1.3652296864447035,1.894684415764086,1.8587482409268152,1.8123329579369964,1.7518475082713663,1.6915624944639607,1.629086675271254,1.586525916956394,1.5672814199119895,1.5632283018783828,1.5757292846207296,1.5879369679733513
7,0.7411829085658302,0.7,0.5,1.3840813929439197,1.894684415764086,1.8818128990465404,1.8518117153898044,1.798253933900277,1.7329182152671536,1.6636327244768392,1.6224078968966873,1.5925624374832819,1.588808644216733,1.5962583169766469,1.6015199505100086
8,0.6903745840901906,0.8,0.5,1.3904313863807403,1.894684415764086,1.8935483750079027,1.879934259684073,1.833170986996365,1.772671093956049,1.7142753629540457,1.6518112293337632,1.6146407183977576,1.6069105075801793,1.6133714124169405,1.6153681158474238
9,0.6302339395753846,0.9,0.5,1.3987249132451627,1.894684415764086,1.894684415764086,1.8938214092525887,1.875300108221421,1.8181485823652845,1.748171743373966,1.663777616108981,1.6354425562897879,1.6338651693291961,1.6321156831428136,1.6321156831428136
10,0.5400203075835843,0.99,0.5,1.4082205532858878,1.894684415764086,1.894684415764086,1.894684415764086,1.894684415764086,1.894684415764086,1.8063876574778321,1.6522199474680273,1.6532204192523712,1.6532204192523712,1.6532204192523712,1.6532204192523712
