,auc,sigma,gamma,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0,0.9998385431812429,0.01,0.5,8.496357850953726e-05,0.001380260863737538,0.00020823646170720935,0.00017120187305247678,0.00015350503884912662,0.00014310037823584277,0.00013171290526888888,0.00013179878772272245,0.00013216688308618796,0.00014399254085803242,0.0001600076271206358,0.0005327333595916116
1,0.9868516803331713,0.1,0.5,0.0002878528254404391,0.0013800684902302459,0.000647301514270224,0.0005613983869113269,0.0005057439884176817,0.0004683579470528704,0.00043937135476298454,0.00042114504309867485,0.00042222895818161394,0.00044077531131530624,0.00047980436367800114,0.0008955192320700326
2,0.9569559557790763,0.2,0.5,0.00042101522059730616,0.0013800684902302459,0.0008774457858026106,0.0007775104791684165,0.0007004906601846137,0.0006576437463366638,0.0006209382791041292,0.0006028902068798245,0.0006041970857187995,0.0006226155447597588,0.0006702855487514744,0.0009366538773433352
3,0.9189362512982935,0.3,0.5,0.0004957609130745833,0.0013800684902302459,0.001041948621643246,0.0009210732720818593,0.0008369057270050735,0.0007818889197734253,0.0007485217361474135,0.0007304373099856635,0.0007285288399630756,0.0007450049076265331,0.0007980068645086213,0.0009722932824545596
4,0.8770990557317708,0.4,0.5,0.0005711503238439548,0.0013800684902302459,0.001158054409872423,0.0010394508027323183,0.0009556056505840485,0.000895864934167044,0.000853680135894176,0.0008310962780343966,0.0008313476445300568,0.0008607321542219991,0.0009159682628069232,0.001024094280780383
5,0.8333363423936785,0.5,0.5,0.0006139216754305704,0.0013800684902302459,0.0012503067479291909,0.0011394519148880597,0.001052937124056375,0.0009877917744149727,0.0009420533255616181,0.0009163803157469935,0.0009230436539073125,0.000949864675324675,0.0009948459781992944,0.0010506007324953715
6,0.788207003453236,0.6,0.5,0.0006709420012360397,0.0013800684902302459,0.0013161596174509653,0.0012331124502032416,0.0011440712838998955,0.0010778654259813772,0.001020171492160808,0.001001099546281716,0.0009958407426890214,0.0010138384612254341,0.0010443063622920445,0.0010709859854528168
7,0.7411829085658302,0.7,0.5,0.0006966464024649006,0.0013800684902302459,0.0013593389359026998,0.0013009134173588704,0.0012262551260404622,0.0011611949802148175,0.001102111911072549,0.0010886788237998899,0.001083800542589765,0.0010984859430241494,0.0011199973153574255,0.001128925004063905
8,0.6903745840901906,0.8,0.5,0.0007206726403099901,0.0013800684902302459,0.0013772463469162925,0.0013504858492178785,0.0012853882974673925,0.00121456822061273,0.0011515459907186448,0.0011246932891726907,0.001128196415282694,0.0011405296238499163,0.0011486764031930006,0.001150000863158789
9,0.6302339395753846,0.9,0.5,0.0007454395045983871,0.0013800684902302459,0.0013800616226365497,0.0013786262081962417,0.0013576947261044723,0.001294995550702411,0.0012292596343448856,0.0011827847963505362,0.0011783862596617687,0.001176568079056402,0.001176580520484194,0.0011766238634419576
10,0.5400203075835843,0.99,0.5,0.0007631187833461098,0.0013800684902302459,0.0013800684902302459,0.0013800684902302459,0.0013800684902302459,0.0013784372510268514,0.001346123919537971,0.001207704303261378,0.001207510899468711,0.001207510899468711,0.001207510899468711,0.001207510899468711
