,auc,sigma,gamma,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0,0.9998385431812429,0.01,0.5,1.0,1.2094875691684426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002
1,0.9868516803331713,0.1,0.5,1.0,1.209692810297068,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.116479416144984
2,0.9569559557790763,0.2,0.5,1.0000000000000002,1.209692810297068,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0087649180331912,1.1213352458260093
3,0.9189362512982935,0.3,0.5,1.002642598513049,1.209692810297068,1.0758745331904815,1.0130913256630243,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0202180458742771,1.0498626375199995,1.1241537054947717
4,0.8770990557317708,0.4,0.5,1.0185539499412855,1.209692810297068,1.1300903193357734,1.0753338260233836,1.0319798999403142,1.0099449528233557,1.0070494976283704,1.014386341137481,1.0300666170248758,1.0541012917002357,1.0817896242883864,1.1273859657567045
5,0.8333363423936785,0.5,0.5,1.0330139912845375,1.209692810297068,1.16440764758571,1.1186242148934429,1.0749632148892048,1.046117998673427,1.0374725550952113,1.043227562170615,1.0584231739648042,1.0782750929221938,1.1024150659692065,1.1304422943792698
6,0.788207003453236,0.6,0.5,1.0437125522845108,1.209692810297068,1.187617854943571,1.1515595257624665,1.1098430597666455,1.0765842506547867,1.0624276583399124,1.064860409695216,1.078617726309425,1.0973152826015848,1.118660418251315,1.1326064082944627
7,0.7411829085658302,0.7,0.5,1.0550150164551972,1.209692810297068,1.2021492808856589,1.178003988759155,1.1432108713483393,1.1081583657721132,1.08581230778995,1.0860449526242735,1.1007327553707211,1.118158232401306,1.1319707421163463,1.13673671208561
8,0.6903745840901906,0.8,0.5,1.065081460741395,1.209692810297068,1.2085077828574644,1.199109211837968,1.17253282841556,1.1339626863355654,1.1073479036513219,1.10543236991267,1.1204304704842227,1.133678398311531,1.1392492619338321,1.139756610198483
9,0.6302339395753846,0.9,0.5,1.072705369664566,1.209692810297068,1.2096835320590196,1.2089539616175746,1.2005666598157445,1.166020463321366,1.1288697089933255,1.1276096186701898,1.137271595047834,1.1420611825844715,1.1426400033363284,1.1426516584590645
10,0.5400203075835843,0.99,0.5,1.0806515887790775,1.209692810297068,1.209692810297068,1.209692810297068,1.209692810297068,1.209244522074078,1.159360782226325,1.1463083034676667,1.1463305180898264,1.1463305180898264,1.1463305180898264,1.1463305180898264
