,auc,sigma,gamma,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0,0.9998385431812429,0.01,0.5,9.985021306526107e-05,0.0014625871726405297,0.00022432802502916693,0.000194354671691236,0.00017745626740369298,0.00016877039144903947,0.00015612413257799662,0.00015004179688838884,0.00015234872707663546,0.00015809252629178983,0.00016416339528286747,0.0005720727332025383
1,0.9868516803331713,0.1,0.5,0.0003049490546973775,0.0014632375930337057,0.0006843586466177116,0.0005832419412449476,0.0005227541808610966,0.00048323687017798284,0.0004547562283207023,0.00044216847547395453,0.0004299181018838259,0.0004479098439519235,0.0004962703432012497,0.0009517929881055566
2,0.9569559557790763,0.2,0.5,0.00045033854176320683,0.0014632375930337057,0.0009348019378681434,0.000823401425876879,0.0007495319788770247,0.0007024902135481819,0.0006720523167916991,0.0006532498574925205,0.0006497848915619233,0.0006821208909559447,0.0007291189327610952,0.0010011928082198018
3,0.9189362512982935,0.3,0.5,0.0005474474290556528,0.0014632375930337057,0.0011051419064220832,0.0009845953432399454,0.0009077933823788935,0.0008564951164387291,0.0008136423629209956,0.0008072184892916918,0.0008131923199367284,0.0008326162473690035,0.0008816281413827268,0.0010582875317083956
4,0.8770990557317708,0.4,0.5,0.0006127326302272233,0.0014632375930337057,0.001226615423350032,0.0010916526479813854,0.0010075933282363858,0.0009533025029775816,0.0009150865201632508,0.0009022312103068947,0.0009046959480164606,0.0009275741822206992,0.0009734757701676473,0.0010824703255855855
5,0.8333363423936785,0.5,0.5,0.0006685176882837497,0.0014632375930337057,0.0013215227027516508,0.0012050225305769917,0.0011195674317499623,0.0010542361686186209,0.001023080476851886,0.001016087327540377,0.0010206138606888209,0.0010546289473649174,0.001090443821665066,0.0011449439089671267
6,0.788207003453236,0.6,0.5,0.0007332578196419854,0.0014632375930337057,0.0014027395281340277,0.0013203913885971238,0.0012313165566602718,0.0011616106673591287,0.001115865819064093,0.0011002688525626476,0.001104742900852111,0.001128292030836969,0.001171976100116509,0.001196729117282508
7,0.7411829085658302,0.7,0.5,0.0007659976747100437,0.0014632375930337057,0.0014407057368853672,0.0013655043795479198,0.0012878273398102824,0.0012194455718446521,0.0011791632652930842,0.0011665331913017008,0.0011717023808512656,0.0011919197143773637,0.0012194396093054448,0.001223729342389972
8,0.6903745840901906,0.8,0.5,0.0008033725754095453,0.0014632375930337057,0.0014605136399432996,0.0014302339560862318,0.0013645226297783978,0.0013150612785552873,0.001271244430278646,0.0012349251205795153,0.0012354763282119727,0.0012467003617421327,0.0012574034053884678,0.0012580241881919138
9,0.6302339395753846,0.9,0.5,0.0008303183336022145,0.0014632375930337057,0.0014632383023798785,0.0014609102174038254,0.0014431259279708843,0.001379134039021381,0.0013494927485228256,0.0013039830452053157,0.0012930119262125758,0.0012979412606364392,0.00129830241142822,0.0012983037727758327
10,0.5400203075835843,0.99,0.5,0.0008479986167454987,0.0014632375930337057,0.0014632375930337057,0.0014632375930337057,0.0014632375930337057,0.0014648633284919095,0.00148118472343932,0.0013319511333918764,0.00133140378461722,0.00133140378461722,0.00133140378461722,0.00133140378461722
