,auc,sigma,gamma,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0,0.9998385431812429,0.01,0.5,1.0032489709141912,1.236919686769342,1.0057523235302719,1.0043964440963713,1.004538481039866,1.004550030850508,1.0050509074266003,1.0055051733717986,1.006565790761958,1.0083116882480696,1.0115673104776688,1.1589164502702547
1,0.9868516803331713,0.1,0.5,1.0371236314556478,1.236997510247438,1.0538643889401693,1.046114859303487,1.0445796228810063,1.045511597375673,1.049627642626691,1.057658517228339,1.0694018579639475,1.0855861254949524,1.1145651500434632,1.2858211916209894
2,0.9569559557790763,0.2,0.5,1.072652846406701,1.236997510247438,1.1003242722523288,1.0865420867755766,1.0843020101211611,1.0882902947129593,1.0964697725126322,1.110415741825028,1.1331285454607676,1.1619067162559036,1.2034516291550035,1.2911652985003816
3,0.9189362512982935,0.3,0.5,1.1031743913288563,1.236997510247438,1.1410273794627666,1.1214319240410067,1.1211140357032146,1.131176067553788,1.143976409870135,1.1620718714280243,1.1890754678962132,1.2265163672286619,1.2679125836423157,1.299718020542992
4,0.8770990557317708,0.4,0.5,1.127940657631991,1.236997510247438,1.171754635825303,1.1555108147738293,1.1528529067234614,1.160202915495321,1.1836387134970088,1.2108901935538898,1.2397462159276162,1.2727061309474177,1.3029386269535133,1.3029126944691711
5,0.8333363423936785,0.5,0.5,1.1540839149180884,1.236997510247438,1.1991306591854785,1.1832009882858405,1.181153429316712,1.1963400732561227,1.2211369796830633,1.2511751000506428,1.286674517052537,1.3140098480361644,1.3234732773752382,1.3059244176891194
6,0.788207003453236,0.6,0.5,1.1746687042498891,1.236997510247438,1.2185265361139832,1.2041151115146849,1.2076108053772054,1.230726383717672,1.2633793510074527,1.2988130875909876,1.3253992221640074,1.3363378252461489,1.3232352002453485,1.3099356739282764
7,0.7411829085658302,0.7,0.5,1.1929428458797382,1.236997510247438,1.2314235121800403,1.2194680542741108,1.2285866711073223,1.2589069070684176,1.3013084434748805,1.3453092051758644,1.3588362263399576,1.342699249288649,1.3187109966548705,1.3125316823140585
8,0.6903745840901906,0.8,0.5,1.20675175997909,1.236997510247438,1.23617281361628,1.2339976523693679,1.2447307806543437,1.2910312092361853,1.3465477781375428,1.3797835034819164,1.3653672117389728,1.3212480434392082,1.302435662474971,1.3015034666670708
9,0.6302339395753846,0.9,0.5,1.2167691361762631,1.236997510247438,1.2370617823357677,1.2371755179282935,1.2415692901429196,1.2934081821929155,1.3967646785539833,1.407722428797532,1.3120908029066245,1.2820894211229732,1.2800555435284402,1.2799834394387397
10,0.5400203075835843,0.99,0.5,1.2399693088019434,1.236997510247438,1.236997510247438,1.236997510247438,1.236997510247438,1.2378627920047056,1.4707230790212917,1.2731428906520084,1.2704266171920404,1.2704266171920404,1.2704266171920404,1.2704266171920404
